ProductID,Product Name ,Year ,Fe,Al,Cu,Other_metals,Plastics,PCB,LCD_module_CCFL,LCD_module_LED,CRT_Glass,Li_battery,Others
1,Basic mobile phone,1984,,,,,,,,,,,
1,Basic mobile phone,1985,,,,,,,,,,,
1,Basic mobile phone,1986,,,,,,,,,,,
1,Basic mobile phone,1987,,,,,,,,,,,
1,Basic mobile phone,1988,,,,,,,,,,,
1,Basic mobile phone,1989,,,,,,,,,,,
1,Basic mobile phone,1990,,,,,,,,,,,
1,Basic mobile phone,1991,,,,,,,,,,,
1,Basic mobile phone,1992,,,,,,,,,,,
1,Basic mobile phone,1993,,,,,,,,,,,
1,Basic mobile phone,1994,,,,,,,,,,,
1,Basic mobile phone,1995,,,,,,,,,,,
1,Basic mobile phone,1996,,,,,,,,,,,
1,Basic mobile phone,1997,,,,,,,,,,,
1,Basic mobile phone,1998,,,,,,,,,,,
1,Basic mobile phone,1999,,,,,,,,,,,
1,Basic mobile phone,2000,,,,,,,,,,,
1,Basic mobile phone,2001,,,,,,,,,,,
1,Basic mobile phone,2002,,,,,,,,,,,
1,Basic mobile phone,2003,,,,,,,,,,,
1,Basic mobile phone,2004,,,,,,,,,,,
1,Basic mobile phone,2005,,,,,,,,,,,
1,Basic mobile phone,2006,,,,,,,,,,,
1,Basic mobile phone,2007,,,,,,,,,,,
1,Basic mobile phone,2008,,,,,,,,,,,
1,Basic mobile phone,2009,,,,,,,,,,,
1,Basic mobile phone,2010,,,,,,,,,,,
1,Basic mobile phone,2011,,,,,,,,,,,
1,Basic mobile phone,2012,,,,,,,,,,,
1,Basic mobile phone,2013,,,,,,,,,,,
1,Basic mobile phone,2014,,,,,,,,,,,
1,Basic mobile phone,2015,,,,,,,,,,,
1,Basic mobile phone,2016,,,,,,,,,,,
1,Basic mobile phone,2017,,,,,,,,,,,
1,Basic mobile phone,2018,,,,,,,,,,,
2, Blu-ray player,1989,,,,,,,,,,,
2, Blu-ray player,1990,,,,,,,,,,,
2, Blu-ray player,1991,,,,,,,,,,,
2, Blu-ray player,1992,,,,,,,,,,,
2, Blu-ray player,1993,,,,,,,,,,,
2, Blu-ray player,1994,,,,,,,,,,,
2, Blu-ray player,1995,,,,,,,,,,,
2, Blu-ray player,1996,,,,,,,,,,,
2, Blu-ray player,1997,,,,,,,,,,,
2, Blu-ray player,1998,,,,,,,,,,,
2, Blu-ray player,1999,,,,,,,,,,,
2, Blu-ray player,2000,,,,,,,,,,,
2, Blu-ray player,2001,,,,,,,,,,,
2, Blu-ray player,2002,,,,,,,,,,,
2, Blu-ray player,2003,,,,,,,,,,,
2, Blu-ray player,2004,,,,,,,,,,,
2, Blu-ray player,2005,,,,,,,,,,,
2, Blu-ray player,2006,,,,,,,,,,,
2, Blu-ray player,2007,,,,,,,,,,,
2, Blu-ray player,2008,,,,,,,,,,,
2, Blu-ray player,2009,,,,,,,,,,,
2, Blu-ray player,2010,,,,,,,,,,,
2, Blu-ray player,2011,,,,,,,,,,,
2, Blu-ray player,2012,,,,,,,,,,,
2, Blu-ray player,2013,,,,,,,,,,,
2, Blu-ray player,2014,,,,,,,,,,,
2, Blu-ray player,2015,,,,,,,,,,,
2, Blu-ray player,2016,,,,,,,,,,,
2, Blu-ray player,2017,,,,,,,,,,,
2, Blu-ray player,2018,,,,,,,,,,,
3, CRT monitor,1980,,,,,,,,,,,
3, CRT monitor,1981,,,,,,,,,,,
3, CRT monitor,1982,,,,,,,,,,,
3, CRT monitor,1983,,,,,,,,,,,
3, CRT monitor,1984,,,,,,,,,,,
3, CRT monitor,1985,,,,,,,,,,,
3, CRT monitor,1986,,,,,,,,,,,
3, CRT monitor,1987,,,,,,,,,,,
3, CRT monitor,1988,,,,,,,,,,,
3, CRT monitor,1989,,,,,,,,,,,
3, CRT monitor,1990,,,,,,,,,,,
3, CRT monitor,1991,,,,,,,,,,,
3, CRT monitor,1992,,,,,,,,,,,
3, CRT monitor,1993,,,,,,,,,,,
3, CRT monitor,1994,,,,,,,,,,,
3, CRT monitor,1995,,,,,,,,,,,
3, CRT monitor,1996,,,,,,,,,,,
3, CRT monitor,1997,,,,,,,,,,,
3, CRT monitor,1998,,,,,,,,,,,
3, CRT monitor,1999,,,,,,,,,,,
3, CRT monitor,2000,,,,,,,,,,,
3, CRT monitor,2001,,,,,,,,,,,
3, CRT monitor,2002,,,,,,,,,,,
3, CRT monitor,2003,,,,,,,,,,,
3, CRT monitor,2004,,,,,,,,,,,
3, CRT monitor,2005,,,,,,,,,,,
3, CRT monitor,2006,,,,,,,,,,,
3, CRT monitor,2007,,,,,,,,,,,
3, CRT monitor,2008,,,,,,,,,,,
3, CRT monitor,2009,,,,,,,,,,,
3, CRT monitor,2010,,,,,,,,,,,
3, CRT monitor,2011,,,,,,,,,,,
3, CRT monitor,2012,,,,,,,,,,,
3, CRT monitor,2013,,,,,,,,,,,
3, CRT monitor,2014,,,,,,,,,,,
3, CRT monitor,2015,,,,,,,,,,,
3, CRT monitor,2016,,,,,,,,,,,
3, CRT monitor,2017,,,,,,,,,,,
3, CRT monitor,2018,,,,,,,,,,,
4, CRT TV,1980,,,,,,,,,,,
4, CRT TV,1981,,,,,,,,,,,
4, CRT TV,1982,,,,,,,,,,,
4, CRT TV,1983,,,,,,,,,,,
4, CRT TV,1984,,,,,,,,,,,
4, CRT TV,1985,,,,,,,,,,,
4, CRT TV,1986,,,,,,,,,,,
4, CRT TV,1987,,,,,,,,,,,
4, CRT TV,1988,,,,,,,,,,,
4, CRT TV,1989,,,,,,,,,,,
4, CRT TV,1990,,,,,,,,,,,
4, CRT TV,1991,,,,,,,,,,,
4, CRT TV,1992,,,,,,,,,,,
4, CRT TV,1993,,,,,,,,,,,
4, CRT TV,1994,,,,,,,,,,,
4, CRT TV,1995,,,,,,,,,,,
4, CRT TV,1996,,,,,,,,,,,
4, CRT TV,1997,,,,,,,,,,,
4, CRT TV,1998,,,,,,,,,,,
4, CRT TV,1999,,,,,,,,,,,
4, CRT TV,2000,,,,,,,,,,,
4, CRT TV,2001,,,,,,,,,,,
4, CRT TV,2002,,,,,,,,,,,
4, CRT TV,2003,,,,,,,,,,,
4, CRT TV,2004,,,,,,,,,,,
4, CRT TV,2005,,,,,,,,,,,
4, CRT TV,2006,,,,,,,,,,,
4, CRT TV,2007,,,,,,,,,,,
4, CRT TV,2008,,,,,,,,,,,
4, CRT TV,2009,,,,,,,,,,,
4, CRT TV,2010,,,,,,,,,,,
4, CRT TV,2011,,,,,,,,,,,
4, CRT TV,2012,,,,,,,,,,,
4, CRT TV,2013,,,,,,,,,,,
4, CRT TV,2014,,,,,,,,,,,
4, CRT TV,2015,,,,,,,,,,,
4, CRT TV,2016,,,,,,,,,,,
4, CRT TV,2017,,,,,,,,,,,
4, CRT TV,2018,,,,,,,,,,,
5,Desktop CPU,1980,,,,,,,,,,,
5,Desktop CPU,1981,,,,,,,,,,,
5,Desktop CPU,1982,,,,,,,,,,,
5,Desktop CPU,1983,,,,,,,,,,,
5,Desktop CPU,1984,,,,,,,,,,,
5,Desktop CPU,1985,,,,,,,,,,,
5,Desktop CPU,1986,,,,,,,,,,,
5,Desktop CPU,1987,,,,,,,,,,,
5,Desktop CPU,1988,,,,,,,,,,,
5,Desktop CPU,1989,,,,,,,,,,,
5,Desktop CPU,1990,,,,,,,,,,,
5,Desktop CPU,1991,,,,,,,,,,,
5,Desktop CPU,1992,,,,,,,,,,,
5,Desktop CPU,1993,,,,,,,,,,,
5,Desktop CPU,1994,,,,,,,,,,,
5,Desktop CPU,1995,,,,,,,,,,,
5,Desktop CPU,1996,,,,,,,,,,,
5,Desktop CPU,1997,,,,,,,,,,,
5,Desktop CPU,1998,,,,,,,,,,,
5,Desktop CPU,1999,,,,,,,,,,,
5,Desktop CPU,2000,,,,,,,,,,,
5,Desktop CPU,2001,,,,,,,,,,,
5,Desktop CPU,2002,,,,,,,,,,,
5,Desktop CPU,2003,,,,,,,,,,,
5,Desktop CPU,2004,,,,,,,,,,,
5,Desktop CPU,2005,,,,,,,,,,,
5,Desktop CPU,2006,,,,,,,,,,,
5,Desktop CPU,2007,,,,,,,,,,,
5,Desktop CPU,2008,,,,,,,,,,,
5,Desktop CPU,2009,,,,,,,,,,,
5,Desktop CPU,2010,,,,,,,,,,,
5,Desktop CPU,2011,,,,,,,,,,,
5,Desktop CPU,2012,,,,,,,,,,,
5,Desktop CPU,2013,,,,,,,,,,,
5,Desktop CPU,2014,,,,,,,,,,,
5,Desktop CPU,2015,,,,,,,,,,,
5,Desktop CPU,2016,,,,,,,,,,,
5,Desktop CPU,2017,,,,,,,,,,,
5,Desktop CPU,2018,,,,,,,,,,,
6,Digital camcorders,1985,,,,,,,,,,,
6,Digital camcorders,1986,,,,,,,,,,,
6,Digital camcorders,1987,,,,,,,,,,,
6,Digital camcorders,1988,,,,,,,,,,,
6,Digital camcorders,1989,,,,,,,,,,,
6,Digital camcorders,1990,,,,,,,,,,,
6,Digital camcorders,1991,,,,,,,,,,,
6,Digital camcorders,1992,,,,,,,,,,,
6,Digital camcorders,1993,,,,,,,,,,,
6,Digital camcorders,1994,,,,,,,,,,,
6,Digital camcorders,1995,,,,,,,,,,,
6,Digital camcorders,1996,,,,,,,,,,,
6,Digital camcorders,1997,,,,,,,,,,,
6,Digital camcorders,1998,,,,,,,,,,,
6,Digital camcorders,1999,,,,,,,,,,,
6,Digital camcorders,2000,,,,,,,,,,,
6,Digital camcorders,2001,,,,,,,,,,,
6,Digital camcorders,2002,,,,,,,,,,,
6,Digital camcorders,2003,,,,,,,,,,,
6,Digital camcorders,2004,,,,,,,,,,,
6,Digital camcorders,2005,,,,,,,,,,,
6,Digital camcorders,2006,,,,,,,,,,,
6,Digital camcorders,2007,,,,,,,,,,,
6,Digital camcorders,2008,,,,,,,,,,,
6,Digital camcorders,2009,,,,,,,,,,,
6,Digital camcorders,2010,,,,,,,,,,,
6,Digital camcorders,2011,,,,,,,,,,,
6,Digital camcorders,2012,,,,,,,,,,,
6,Digital camcorders,2013,,,,,,,,,,,
6,Digital camcorders,2014,,,,,,,,,,,
6,Digital camcorders,2015,,,,,,,,,,,
6,Digital camcorders,2016,,,,,,,,,,,
6,Digital camcorders,2017,,,,,,,,,,,
6,Digital camcorders,2018,,,,,,,,,,,
7, Digital cameras,1989,,,,,,,,,,,
7, Digital cameras,1990,,,,,,,,,,,
7, Digital cameras,1991,,,,,,,,,,,
7, Digital cameras,1992,,,,,,,,,,,
7, Digital cameras,1993,,,,,,,,,,,
7, Digital cameras,1994,,,,,,,,,,,
7, Digital cameras,1995,,,,,,,,,,,
7, Digital cameras,1996,,,,,,,,,,,
7, Digital cameras,1997,,,,,,,,,,,
7, Digital cameras,1998,,,,,,,,,,,
7, Digital cameras,1999,,,,,,,,,,,
7, Digital cameras,2000,,,,,,,,,,,
7, Digital cameras,2001,,,,,,,,,,,
7, Digital cameras,2002,,,,,,,,,,,
7, Digital cameras,2003,,,,,,,,,,,
7, Digital cameras,2004,,,,,,,,,,,
7, Digital cameras,2005,,,,,,,,,,,
7, Digital cameras,2006,,,,,,,,,,,
7, Digital cameras,2007,,,,,,,,,,,
7, Digital cameras,2008,,,,,,,,,,,
7, Digital cameras,2009,,,,,,,,,,,
7, Digital cameras,2010,,,,,,,,,,,
7, Digital cameras,2011,,,,,,,,,,,
7, Digital cameras,2012,,,,,,,,,,,
7, Digital cameras,2013,,,,,,,,,,,
7, Digital cameras,2014,,,,,,,,,,,
7, Digital cameras,2015,,,,,,,,,,,
7, Digital cameras,2016,,,,,,,,,,,
7, Digital cameras,2017,,,,,,,,,,,
7, Digital cameras,2018,,,,,,,,,,,
8,DVD player,1989,,,,,,,,,,,
8,DVD player,1990,,,,,,,,,,,
8,DVD player,1991,,,,,,,,,,,
8,DVD player,1992,,,,,,,,,,,
8,DVD player,1993,,,,,,,,,,,
8,DVD player,1994,,,,,,,,,,,
8,DVD player,1995,,,,,,,,,,,
8,DVD player,1996,,,,,,,,,,,
8,DVD player,1997,,,,,,,,,,,
8,DVD player,1998,,,,,,,,,,,
8,DVD player,1999,,,,,,,,,,,
8,DVD player,2000,,,,,,,,,,,
8,DVD player,2001,,,,,,,,,,,
8,DVD player,2002,,,,,,,,,,,
8,DVD player,2003,,,,,,,,,,,
8,DVD player,2004,,,,,,,,,,,
8,DVD player,2005,,,,,,,,,,,
8,DVD player,2006,,,,,,,,,,,
8,DVD player,2007,,,,,,,,,,,
8,DVD player,2008,,,,,,,,,,,
8,DVD player,2009,,,,,,,,,,,
8,DVD player,2010,,,,,,,,,,,
8,DVD player,2011,,,,,,,,,,,
8,DVD player,2012,,,,,,,,,,,
8,DVD player,2013,,,,,,,,,,,
8,DVD player,2014,,,,,,,,,,,
8,DVD player,2015,,,,,,,,,,,
8,DVD player,2016,,,,,,,,,,,
8,DVD player,2017,,,,,,,,,,,
8,DVD player,2018,,,,,,,,,,,
9,Gaming consoles,1989,,,,,,,,,,,
9,Gaming consoles,1990,,,,,,,,,,,
9,Gaming consoles,1991,,,,,,,,,,,
9,Gaming consoles,1992,,,,,,,,,,,
9,Gaming consoles,1993,,,,,,,,,,,
9,Gaming consoles,1994,,,,,,,,,,,
9,Gaming consoles,1995,,,,,,,,,,,
9,Gaming consoles,1996,,,,,,,,,,,
9,Gaming consoles,1997,,,,,,,,,,,
9,Gaming consoles,1998,,,,,,,,,,,
9,Gaming consoles,1999,,,,,,,,,,,
9,Gaming consoles,2000,,,,,,,,,,,
9,Gaming consoles,2001,,,,,,,,,,,
9,Gaming consoles,2002,,,,,,,,,,,
9,Gaming consoles,2003,,,,,,,,,,,
9,Gaming consoles,2004,,,,,,,,,,,
9,Gaming consoles,2005,,,,,,,,,,,
9,Gaming consoles,2006,,,,,,,,,,,
9,Gaming consoles,2007,,,,,,,,,,,
9,Gaming consoles,2008,,,,,,,,,,,
9,Gaming consoles,2009,,,,,,,,,,,
9,Gaming consoles,2010,,,,,,,,,,,
9,Gaming consoles,2011,,,,,,,,,,,
9,Gaming consoles,2012,,,,,,,,,,,
9,Gaming consoles,2013,,,,,,,,,,,
9,Gaming consoles,2014,,,,,,,,,,,
